tag,country,province,lat,lng
4881,Austria,Burgenland,47.8333,16.5333
4887,Angola,Kuando Kubango,-14.6666,17.7
4890,Uganda,Kumi,1.4608,33.9361
4894,Uganda,Kisoro,-1.3539,29.6983
4895,Central African Republic,Haut-Mbomou,5.4,26.5
4898,Switzerland,Basel-Landschaft,47.483000000000004,7.737
4901,Uganda,Kamuli,0.9472,33.1197
4903,Burundi,Bubanza,-3.0833,29.3667
4904,Burkina Faso,Plateau-Central,12.577,-1.2930000000000001
4905,Somalia,Gedo,3.327,42.227
4906,Azerbaijan,Tovuz,40.9922,45.6289
4912,Namibia,Ohangwena,-17.3995,15.88
4923,Afghanistan,Zābul,32.1123,66.8868
4926,Djibouti,Dikhil,11.104000000000001,42.372
4929,Angola,Lunda Norte,-7.38,20.83
4930,Liberia,Grand Cape Mount,6.7533,-11.3686
4937,Estonia,Läänemaa,58.9431,23.5414
4942,Central African Republic,Bamingui-Bangoran,8.4091,20.653000000000002
4946,Papua New Guinea,Milne Bay,-10.3021,150.4591
4949,Guyana,Cuyuni-Mazaruni,6.4104,-58.63
4953,Haiti,Nord-Est,19.6656,-71.8448
4954,Liberia,Nimba,7.371,-8.685
4955,Yemen,Arkhabīl Suquţrá,12.6519,54.0239
4959,Panama,Los Santos,7.7604,-80.28
4964,Papua New Guinea,West Sepik,-2.69,141.304
4968,Uganda,Mpigi,0.225,32.3136
4970,Chad,Wadi Fira,14.5333,20.9167
4976,Guinea-Bissau,Bolama/Bijagós,11.583,-15.4828
4978,Belize,Stann Creek,16.97,-88.22
4980,Burundi,Karuzi,-3.1,30.163
4983,India,Lakshadweep,10.5626,72.6369
4986,Congo (Brazzaville),Cuvette-Ouest,-0.8796,14.82
4993,Guinea-Bissau,Cacheu,12.269,-16.165
4994,Paraguay,Boquerón,-22.34,-60.03
4996,Malawi,Ntcheu,-14.8167,34.6333
4998,Liberia,Sinoe,5.0111,-9.0388
5001,Russia,Chukotskiy Avtonomnyy Okrug,64.737,177.475
5004,Thailand,Sukhothai,17.0119,99.7515
5006,Colombia,Vichada,6.185,-67.493
5009,Central African Republic,Vakaga,10.2837,22.7833
5010,Angola,Cunene,-17.0696,15.73
5012,New Zealand,West Coast,-42.4716,171.2231
5013,Afghanistan,Uruzgān,32.6333,65.8667
5016,Guinea-Bissau,Tombali,11.2167,-15.1667
5018,Panama,Bocas del Toro,9.3354,-82.2475
5025,Botswana,Kgalagadi,-26.0095,22.4
5026,Thailand,Phangnga,8.451,98.53399999999999
5037,Switzerland,Obwalden,46.898999999999994,8.243
5039,Papua New Guinea,Chimbu,-6.023,144.96
5042,Paraguay,San Pedro,-24.09,-57.08
5048,Botswana,Chobe,-17.8096,25.15
5052,Thailand,Mae Hong Son,19.301,97.969
5054,Colombia,Guainía,3.8539999999999996,-67.9061
5059,Lebanon,Mont-Liban,33.8333,35.5333
5066,Lesotho,Mokhotlong,-29.291,29.078000000000003
5068,Honduras,Ocotepeque,14.437000000000001,-89.182
5069,Mongolia,Dornogovĭ,44.8666,110.15
5074,Belize,Corozal,18.398,-88.38799999999999
5076,Switzerland,Uri,46.879,8.638
5077,Azerbaijan,Gədəbəy,40.5656,45.8161
5078,Equatorial Guinea,Bioko Sur,3.45,8.55
5083,United Kingdom,Orkney Islands,58.967,-2.95
5087,Equatorial Guinea,Centro Sur,1.45,10.5667
5089,Uganda,Katakwi,1.8911,33.9661
5090,Mauritania,Brakna,17.058,-13.909
5093,Suriname,Brokopondo,5.0404,-55.02
5098,Armenia,Vayots’ Dzor,39.7611,45.3333
5101,Angola,Kwanza Norte,-9.2995,14.91
5107,Mongolia,Dzavhan,47.75,96.8167
5113,Algeria,Illizi,26.4834,8.4666
5114,Cambodia,Mondolkiri,12.45,107.2
5116,Honduras,Lempira,14.5833,-88.5833
5117,Jamaica,Saint Mary,18.377,-76.9
5121,Jamaica,Trelawny,18.4796,-77.656
5124,Belize,Toledo,16.1003,-88.81
5131,South Sudan,Unity,9.2333,29.8333
5133,Honduras,Islas de la Bahía,16.33,-86.51899999999999
5136,Switzerland,Nidwalden,46.95,8.3833
5141,Afghanistan,Kāpīsā,35.0167,69.3333
5146,Azerbaijan,Goranboy,40.6103,46.7897
5150,Denmark,Sjælland,55.433,11.5667
5164,Uganda,Nakasongola,1.3089,32.4564
5166,Azerbaijan,Oğuz,41.0708,47.4583
5169,Guinea-Bissau,Oio,12.493,-15.227
5172,Philippines,Davao del Norte,7.3821,125.8017
5180,United Kingdom,Shetland Islands,60.15,-1.15
5181,Burundi,Cankuzo,-3.1667,30.5167
5182,Equatorial Guinea,Wele-Nzas,1.6337,11.3166
5191,Laos,Bokèo,20.2775,100.4128
5192,Botswana,Ghanzi,-21.6996,21.64
5194,Jamaica,Hanover,18.442999999999998,-78.179
5196,Luxembourg,Diekirch,49.8833,6.1667
5203,Swaziland,Lubombo,-26.455,31.951999999999998
5204,Canada,Nunavut,63.7505,-68.5002
5207,Burundi,Kirundo,-2.5847,30.0972
5213,Ecuador,Galápagos,-0.9,-89.6
5216,Laos,Phôngsali,21.6833,102.1
5221,Ireland,Monaghan,54.25,-6.9667
5222,Colombia,Vaupés,1.1983,-70.1736
5229,Papua New Guinea,Manus,-2.032,147.28
5239,Switzerland,Glarus,47.05,9.0667
5243,Switzerland,Appenzell Innerrhoden,47.3333,9.4167
5244,Papua New Guinea,Gulf,-7.9270000000000005,145.838
5252,Laos,Salavan,15.716,106.427
5253,Paraguay,Caazapá,-26.2,-56.38
5260,Honduras,Intibucá,14.333,-88.1667
5266,Greenland,Qeqqata,66.95,-53.6666
5268,Uganda,Kibaale,0.8,31.0667
5269,Uganda,Kalangala,-0.3089,32.225
5272,Norway,Finnmark,70.0966,29.7657
5276,Lesotho,Berea,-29.153000000000002,27.753
5283,Bhutan,Wangdue Phodrang,27.4333,89.9167
5284,Bhutan,Punakha,27.6333,89.8333
5285,Suriname,Commewijne,5.91,-55.07
5286,Ireland,Roscommon,53.6333,-8.1833
5287,Namibia,Kunene,-18.0596,13.82
5288,Honduras,Gracias a Dios,15.262,-83.7716
5292,Syria,Al Qunayţirah,33.1257,35.8236
5293,Laos,Attapu,14.808,106.839
5294,Jamaica,Saint Elizabeth,18.031,-77.852
5297,Luxembourg,Grevenmacher,49.7,6.3333
5298,Papua New Guinea,Enga,-5.49,143.718
5300,"Gambia, The",Central River,13.550999999999998,-14.767000000000001
5301,Uganda,Kaberamaido,1.7389,33.1594
5302,Chad,Lac,13.459000000000001,14.7147
5304,Laos,Louangnamtha,20.95,101.4167
5305,Greenland,Kujalleq,60.7289,-46.0364
5306,Suriname,Saramacca,5.797000000000001,-55.481
5307,Afghanistan,Bādghīs,34.983000000000004,63.1333
5308,Mongolia,Dundgovĭ,45.75,106.266
5309,Guyana,Barima-Waini,8.2,-59.78
5310,"Gambia, The",North Bank,13.494000000000002,-16.095
5311,Liberia,Grand Kru,4.8,-8.1667
5312,Liberia,River Cess,5.465,-9.578
5313,Somalia,Nugaal,8.4,48.5
5314,Paraguay,Alto Paraguay,-21.0696,-57.9
5315,Honduras,El Paraíso,13.944,-86.851
5316,Suriname,Para,5.6,-55.2
5318,Somalia,Shabeellaha Hoose,1.7766,44.8533
5319,Panama,Darién,8.3982,-78.1402
5320,Libya,Al Jabal al Akhḑar,32.7604,21.62
5321,Suriname,Coronie,5.8904,-56.32
5322,Somalia,Bakool,4.1833,43.8667
5323,Malawi,Chiradzulu,-15.7,35.1833
5324,Tanzania,Geita,-2.8662,32.1666
5325,Somalia,Jubbada Dhexe,1.0833,42.5833
5326,Mauritania,Hodh el Gharbi,16.6666,-9.6167
5327,Malawi,Machinga,-14.9667,35.5167
5328,Uganda,Kaabong,3.5204,34.12
5330,Uganda,Soroti,1.7104,33.6
5331,Solomon Islands,Temotu,-10.738,165.8567
5332,Mauritania,Guidimaka,15.167,-12.1833
5333,Chad,Ennedi-Ouest,17.1847,21.5902
5334,Somalia,Galguduud,5.742000000000001,46.508
5335,Uganda,Moroto,2.5403,34.64
5336,Mauritania,Inchiri,19.747,-14.390999999999998
5337,Guyana,Upper Takutu-Upper Essequibo,3.39,-59.8
5338,New Zealand,Chatham Islands,-44.0263,-176.3696
5339,Congo (Kinshasa),Kwango,-4.8296,16.8999
5340,Philippines,Misamis Oriental,8.8304,125.13
5341,Panama,Kuna Yala,9.5417,-78.972
5342,Philippines,Rizal,14.5886,121.1757
5343,Philippines,Navotas,14.6477,120.9591
5344,Philippines,Mandaluyong,14.5832,121.0409
5345,Philippines,Mandaue,10.3237,123.9436
5346,Philippines,Pasig,14.5604,121.0812
5348,Taiwan,New Taipei,25.0143,121.4672
5349,Philippines,Caloocan,14.6492,120.9826
5351,Philippines,Valenzuela,14.6936,120.9656
5352,Philippines,Parañaque,14.4978,120.9907
5353,Philippines,Lucena,13.9348,121.6127
5354,Philippines,Masbate,12.3687,123.6225
5355,United Kingdom,Hackney,51.55,-0.05
5356,Philippines,Surigao del Sur,9.0783,126.1986
5357,United Kingdom,Camden,51.5457,-0.1403
5358,United Kingdom,Islington,51.5333,-0.1
5359,United Kingdom,Kensington and Chelsea,51.5047,-0.1998
5360,Philippines,Malabon,14.6691,120.97200000000001
5362,United Kingdom,Hammersmith and Fulham,51.5,-0.2333
5363,United Kingdom,Newham,51.5333,0.05
5365,United Kingdom,Southwark,51.4736,-0.0916
5366,United Kingdom,Waltham Forest,51.6,-0.0333
5367,Vietnam,Đà Nẵng,16.0748,108.22399999999999
5368,Philippines,Northern Samar,12.4989,124.6377
5369,United Kingdom,Westminster,51.5,-0.1167
5370,United Kingdom,Lambeth,51.5,-0.1167
5371,United Kingdom,Lewisham,51.45,-0.0167
5373,Philippines,Benguet,16.4556,120.5903
5374,Philippines,Lanao del Sur,8.0034,124.2839
5375,Philippines,Taguig,14.5289,121.0723
5376,United Kingdom,Northamptonshire,52.25,-0.8833
5377,Malta,Sliema,35.9125,14.5019
5378,Philippines,Lapu-Lapu,10.3103,123.9494
5379,United Kingdom,Ealing,51.4888,-0.3048
5381,United Kingdom,Tower Hamlets,51.5,-0.0167
5382,Philippines,Bataan,14.6761,120.5361
5383,Philippines,Santiago,16.6881,121.5472
5384,Philippines,Negros Oriental,9.307,123.3074
5385,Philippines,Marikina,14.6414,121.1118
5387,Philippines,Sorsogon,12.9708,124.0053
5388,Philippines,Aklan,11.7086,122.3648
5389,United Kingdom,Redbridge,51.5597,0.0708
5390,United Kingdom,Wandsworth,51.45,-0.2
5392,Malta,Fgura,35.8703,14.5133
5393,Malta,Birkirkara,35.8972,14.4611
5394,United Kingdom,Haringey,51.6,-0.1167
5395,Malta,Ħamrun,35.8847,14.4844
5396,Uganda,Koboko,3.4136,30.9599
5397,United Kingdom,Enfield,51.6667,-0.0667
5398,Mauritania,Nouakchott Sud,18.0583,-15.9621
5399,Philippines,Antique,10.745,121.9415
5400,United Kingdom,Darlington,54.5333,-1.5667
5401,Philippines,Camarines Norte,14.1122,122.9553
5402,Philippines,Catanduanes,13.5848,124.2374
5403,Malta,Isla,35.8875,14.5169
5405,United Kingdom,South Tyneside,54.9878,-1.4214
5406,United Kingdom,Medway,51.3833,0.5167
5408,Vietnam,Bắc Ninh,21.1861,106.0763
5410,Philippines,Nueva Vizcaya,16.4812,121.1497
5411,Malta,Tarxien,35.8658,14.515
5412,Philippines,Sulu,6.0522,121.0022
5413,Philippines,Tawi-Tawi,5.0292,119.7731
5414,Slovenia,Piran,45.5278,13.5706
5415,United Kingdom,Merton,51.3982,-0.1984
5416,United Kingdom,Barnsley,53.55,-1.4833
5417,Tunisia,Ben Arous,36.7545,10.2217
5418,Malta,Floriana,35.8958,14.5083
5419,United Kingdom,Thurrock,51.4833,0.3333
5420,Malta,Imsida,35.8925,14.4828
5421,United Kingdom,Brent,51.55,-0.2833
5422,United Kingdom,North Somerset,51.3458,-2.9678
5423,Mauritania,Nouakchott Ouest,18.0989,-15.9885
5424,Malta,Santa Venera,35.8908,14.4742
5426,United Kingdom,Tameside,53.5,-2.1
5427,Malta,Pietà,35.8947,14.495
5428,Malta,Ta’ Xbiex,35.8992,14.4944
5429,United Kingdom,Isle of Wight,50.7,-1.3
5430,United Kingdom,Croydon,51.3833,-0.1
5431,United Kingdom,"Vale of Glamorgan, The",51.4067,-3.2694
5432,United Kingdom,Trafford,53.45,-2.3167
5434,United Kingdom,Kingston upon Thames,51.4167,-0.2833
5435,United Kingdom,Barnet,51.6,-0.2167
5436,United Kingdom,Sutton,51.35,-0.2
5437,United Kingdom,Doncaster,53.5333,-1.1167
5438,United Kingdom,Havering,51.5833,0.2
5439,Malta,Gżira,35.9058,14.4881
5440,Philippines,Oriental Mindoro,13.4108,121.1797
5441,Tunisia,Manouba,36.8101,10.0956
5445,Philippines,Muntinlupa,14.4135,121.0263
5447,United Kingdom,Worcestershire,52.2,-2.2
5449,United Kingdom,Stockport,53.4,-2.15
5450,United Kingdom,Renfrewshire,55.8333,-4.4333
5451,Sweden,Uppsala,59.85,17.6333
5452,United Kingdom,Hillingdon,51.55,-0.4833
5453,United Kingdom,Shropshire,52.7167,-2.7333
5454,Philippines,Davao del Sur,6.7497,125.3572
5455,United Kingdom,Lincolnshire,53.2333,-0.5333
5456,Morocco,Béni Mellal-Khénifra,32.3373,-6.3498
5457,Vietnam,Hưng Yên,20.6464,106.0511
5458,United Kingdom,Wirral,53.4333,-3.0667
5459,United Kingdom,Oldham,53.55,-2.1167
5460,United Kingdom,Richmond upon Thames,51.4333,-0.3167
5461,United Kingdom,Lancashire,53.7667,-2.7167
5462,United Kingdom,Harrow,51.5833,-0.3167
5463,United Kingdom,Rotherham,53.4333,-1.35
5464,United Kingdom,Dorset,50.7167,-2.4333
5465,Malta,San Ġwann,35.9056,14.4761
5466,United Kingdom,Newport,51.5833,-2.9833
5467,United Kingdom,Neath Port Talbot,51.6,-3.7833
5468,Malawi,Rumphi,-11.0195,33.8546
5469,United Kingdom,Derby,52.9333,-1.5
5470,Philippines,Makati,14.5501,121.036
5471,Philippines,Sultan Kudarat,6.6294,124.6051
5472,United Kingdom,Hounslow,51.4667,-0.35
5473,United Kingdom,Torfaen,51.7011,-3.0444
5474,United Kingdom,Angus,56.65,-2.8833
5475,Uruguay,Flores,-33.5169,-56.8981
5476,Philippines,Cavite,14.2832,120.8677
5477,Philippines,Marinduque,13.4463,121.84
5479,Malta,San Ġiljan,35.9197,14.4844
5480,Philippines,Lanao del Norte,8.0555,123.7904
5481,Philippines,Occidental Mindoro,13.2233,120.596
5482,Algeria,Khenchela,35.4358,7.1433
5483,United Kingdom,Halton,53.35,-2.7333
5484,United Kingdom,Somerset,51.0211,-3.1047
5485,Ireland,Dún Laoghaire-Rathdown,53.2925,-6.1286
5486,United Kingdom,Dudley,52.5,-2.0833
5487,Philippines,Compostela Valley,7.6029,125.9629
5488,Uganda,Bugiri,0.5714,33.7417
5489,United Kingdom,Wigan,53.5333,-2.6167
5490,Philippines,Davao Occidental,6.415,125.6117
5491,United Kingdom,Herefordshire,52.05,-2.7167
5492,Ethiopia,Gambēla Hizboch,8.25,34.5833
5493,Philippines,Southern Leyte,10.1336,124.8447
5494,United Kingdom,Fife,56.2,-3.1833
5495,United Kingdom,Rochdale,53.6167,-2.15
5496,Malta,Birgu,35.8922,14.5183
5497,Azerbaijan,Abşeron,40.4481,49.755
5498,Japan,Chiba,35.6,140.1167
5499,United Kingdom,Buckinghamshire,51.8167,-0.8
5500,Malta,Balzan,35.9003,14.455
5501,United Kingdom,Wokingham,51.4167,-0.8333
5505,Philippines,Abra,17.5982,120.6155
5506,Ukraine,"Krym, Avtonomna Respublika",44.9572,34.1108
5507,United Kingdom,South Gloucestershire,51.6089,-2.5203
5508,United Kingdom,Bracknell Forest,51.4167,-0.75
5510,United Kingdom,Wiltshire,51.3189,-2.2086
5511,United Kingdom,Northumberland,55.1667,-1.6833
5512,United Kingdom,Milton Keynes,52.0333,-0.7
5513,Panama,Panamá Oeste,8.8803,-79.7833
5514,United Kingdom,Carmarthenshire,51.8592,-4.3117
5515,Philippines,Camiguin,9.2504,124.7156
5516,United Kingdom,Gloucestershire,51.8333,-2.25
5517,Kenya,Kitui,-1.367,38.0106
5518,United Kingdom,West Berkshire,51.4,-1.3167
5519,Malta,Qormi,35.8783,14.4719
5520,United Kingdom,Midlothian,55.8667,-3.0667
5522,Philippines,Biliran,11.5612,124.3952
5523,United Kingdom,Ards and North Down,54.6617,-5.6654
5524,United Kingdom,North Lincolnshire,53.5833,-0.65
5525,United Kingdom,Essex,51.7333,0.4833
5527,United Kingdom,North Lanarkshire,55.7833,-4.0
5528,Philippines,Zamboanga del Norte,8.5883,123.3409
5529,Cambodia,Kampong Thom,12.7111,104.8887
5531,Malawi,Balaka,-14.9889,34.9591
5532,Malta,Mosta,35.9092,14.4256
5533,United Kingdom,Hartlepool,54.6861,-1.2125
5535,Uganda,Kapchorwa,1.3965,34.4509
5536,Philippines,La Union,16.6186,120.3194
5537,Trinidad And Tobago,Arima,10.6374,-61.2823
5538,United Kingdom,Warrington,53.3833,-2.6
5539,United Kingdom,Merthyr Tydfil,51.75,-3.3833
5541,United Kingdom,Salford,53.4833,-2.2667
5542,United Kingdom,Hertfordshire,51.8,-0.0667
5543,Slovenia,Koper,45.5469,13.7294
5544,Malta,Żabbar,35.8761,14.535
5545,United Kingdom,Gwynedd,53.15,-4.2667
5546,United Kingdom,Walsall,52.6,-2.0
5547,Qatar,Al Wakrah,25.1715,51.6034
5548,Ireland,South Dublin,53.2878,-6.3411
5549,Malta,Swieqi,35.9225,14.48
5550,United Kingdom,Mid and East Antrim,54.8612,-6.2763
5551,Slovenia,Škofja Loka,46.1672,14.3089
5552,United Kingdom,Pembrokeshire,51.8017,-4.9708
5553,Philippines,Zambales,15.3276,119.978
5554,United Kingdom,Wrexham,53.05,-3.0
5555,United Kingdom,Mid Ulster,54.7543,-6.6094
5556,Uganda,Bundibugyo,0.7085,30.0634
5557,Cambodia,Kandal,11.4833,104.95
5558,Honduras,Yoro,15.1375,-87.1278
5559,Philippines,Bulacan,14.8443,120.8104
5560,Algeria,Boumerdes,36.759,3.4748
5561,Slovenia,Domžale,46.1381,14.5978
5563,Serbia,Kraljevo,43.7259,20.6896
5564,Philippines,Pangasinan,16.0218,120.2319
5565,United Kingdom,Lisburn and Castlereagh,54.5099,-6.0404
5566,Cambodia,Ratanakiri,13.7394,106.9873
5567,United Kingdom,Bridgend,51.5058,-3.5772
5568,Vietnam,Hà Nam,20.5453,105.9122
5569,Ireland,Wicklow,52.975,-6.0494
5570,Malta,Kalkara,35.8892,14.5328
5571,Malta,Bormla,35.8856,14.5275
5572,Malawi,Thyolo,-16.0703,35.1471
5573,United Kingdom,"Newry, Mourne and Down",54.178000000000004,-6.3381
5575,Philippines,Romblon,12.5751,122.2708
5576,United Kingdom,Barking and Dagenham,51.55,0.1667
5577,Slovenia,Ravne na Koroškem,46.5431,14.9692
5580,Ireland,Tipperary,52.355,-7.7039
5581,Serbia,Leskovac,42.9976,21.9445
5582,Lebanon,Baalbek-Hermel,34.0058,36.2181
5583,Ireland,Wexford,52.3342,-6.4575
5584,United Kingdom,Bromley,51.4,0.05
5585,Malta,Marsaskala,35.8669,14.5619
5586,Kenya,Isiolo,0.3546,37.5822
5589,Serbia,Užice,43.8582,19.8441
5590,Philippines,Sarangani,6.1018,125.2905
5591,United Kingdom,West Dunbartonshire,55.95,-4.5667
5592,United Kingdom,Antrim and Newtownabbey,54.7129,-6.2085
5593,Luxembourg,Esch-sur-Alzette,49.4958,5.9806
5594,Malta,Lija,35.9006,14.4464
5595,Malta,Rabat (Ghawdex),36.0444,14.2397
5596,United Kingdom,Wakefield,53.7,-1.4833
5597,Slovenia,Izola,45.5369,13.6619
5598,Tanzania,Simiyu,-2.8069,33.9878
5599,Uganda,Hoima,1.4356,31.3436
5600,Philippines,Aurora,15.7589,121.5607
5601,United Kingdom,Kirklees,53.65,-1.7833
5602,Malta,Żejtun,35.8558,14.5331
5603,Slovenia,Velenje,46.3592,15.1103
5604,United Kingdom,Staffordshire,52.8,-2.1
5605,Ireland,Clare,52.8436,-8.9864
5606,United Kingdom,Poole,50.7167,-2.0
5607,Kenya,Homa Bay,-0.5273,34.4571
5609,Serbia,Jagodina,43.9791,21.2583
5610,Uganda,Mukono,0.3533,32.7553
5611,Zimbabwe,Mashonaland Central,-17.3019,31.3306
5612,Namibia,Oshana,-17.7833,15.6833
5613,Kenya,Mandera,3.9414,41.8625
5614,United Kingdom,Bexley,51.45,0.15
5615,United Kingdom,Gateshead,54.945,-1.6175
5616,United Kingdom,Calderdale,53.7167,-1.85
5617,Kenya,Migori,-1.0634,34.4731
5618,Ireland,Kildare,53.2158,-6.6669
5619,Kenya,Kirinyaga,-0.4989,37.2803
5620,Philippines,Siquijor,9.2142,123.515
5621,Uganda,Yumbe,3.4651,31.2469
5622,Malta,Fontana,36.0375,14.2361
5624,Malta,Paola,35.8731,14.4989
5625,Cambodia,Sihanoukville,10.6359,103.5017
5626,United Kingdom,"Armagh, Banbridge and Craigavon",54.3509,-6.267
5627,Liberia,Grand Bassa,5.8811,-10.0447
5628,Malta,Xgħajra,35.8856,14.5475
5632,Malta,Iklin,35.9092,14.4522
5633,United Kingdom,Clackmannanshire,56.1167,-3.8
5634,Slovenia,Slovenske Konjice,46.3367,15.4258
5635,Serbia,Vranje,42.556000000000004,21.9002
5637,United Kingdom,West Sussex,50.8333,-0.7833
5638,Vietnam,Vĩnh Phúc,21.3089,105.6049
5639,Mauritania,Nouakchott Nord,18.0973,-15.9327
5640,Philippines,Eastern Samar,11.6081,125.4319
5641,Kenya,Elgeyo/Marakwet,0.6703,35.5081
5642,United Kingdom,Stirling,56.1167,-3.95
5644,Yemen,Al Maḩwīt,15.4701,43.5448
5645,Slovenia,Mežica,46.5214,14.8544
5646,Malawi,Phalombe,-15.8064,35.6507
5647,United Kingdom,Monmouthshire,51.7025,-2.9042
5648,Kenya,Nyamira,-0.5633,34.9358
5649,Switzerland,Aargau,47.3896,8.0524
5650,United Kingdom,Blackburn with Darwen,53.75,-2.4833
5651,Serbia,Valjevo,44.272,19.8874
5652,United Kingdom,North Tyneside,54.9914,-1.5597
5653,United Kingdom,Moray,57.65,-3.3333
5654,United Kingdom,Flintshire,53.1667,-3.1333
5655,Ireland,Fingal,53.4597,-6.2181
5656,Solomon Islands,Malaita,-8.7678,160.6978
5657,Slovenia,Celje,46.2361,15.2675
5659,Malta,Kirkop,35.8422,14.4853
5661,Ireland,Meath,53.555,-6.7917
5662,United Kingdom,Isles of Scilly,49.9146,-6.3143
5663,Kenya,Nandi,0.2039,35.105
5664,Malta,Pembroke,35.9306,14.4764
5666,Serbia,Šabac,44.7538,19.6876
5667,United Kingdom,Bolton,53.5833,-2.4333
5669,New Zealand,Tasman,-41.339,173.185
5670,Solomon Islands,Makira and Ulawa,-10.4544,161.9205
5671,Slovenia,Kamnik,46.2197,14.6094
5672,Timor-Leste,Baucau,-8.4757,126.4563
5673,Slovenia,Radlje ob Dravi,46.6142,15.2264
5674,Ireland,Leitrim,53.9469,-8.09
5675,Malta,Attard,35.8897,14.4425
5676,United Kingdom,Solihull,52.4167,-1.7833
5677,United Kingdom,"Scottish Borders, The",55.5833,-2.6833
5678,United Kingdom,Rhondda Cynon Taff,51.6267,-3.4761
5679,Trinidad And Tobago,Chaguanas,10.5167,-61.4167
5680,Estonia,Raplamaa,59.0072,24.7928
5681,Malta,Marsa,35.8792,14.4953
5684,Ireland,Offaly,53.2739,-7.4889
5685,Philippines,Basilan,6.7041,121.9712
5686,Latvia,Valmiera,57.5387,25.4257
5687,Slovenia,Kranj,46.2411,14.3617
5689,Comoros,Mohéli,-12.2842,43.7428
5690,United Kingdom,Causeway Coast and Glens,55.1349,-6.6687
5691,United Kingdom,Conwy,53.2833,-3.8333
5692,Philippines,Pampanga,15.0343,120.6844
5693,Slovenia,Grosuplje,45.9556,14.6589
5695,Kenya,Murang’a,-0.721,37.1526
5696,Uganda,Bududa,1.0112,34.3311
5697,Philippines,Ifugao,16.8,121.1192
5699,United Arab Emirates,‘Ajmān,25.4056,55.4618
5700,Malta,Għargħur,35.9242,14.4519
5701,Estonia,Lääne-Virumaa,59.3464,26.3558
5702,Lithuania,Alytaus Miestas,54.3964,24.0414
5703,Malta,Żebbuġ,35.8719,14.4411
5704,Slovenia,Zagorje ob Savi,46.1342,15.0014
5705,Ireland,Carlow,52.8408,-6.9261
5706,Slovenia,Slovenj Gradec,46.5103,15.0806
5708,Kenya,Bomet,-0.7813,35.3416
5709,Malta,Gudja,35.8492,14.5031
5710,Slovenia,Dravograd,46.5881,15.0192
5711,Guyana,Essequibo Islands-West Demerara,6.8093,-58.198
5712,Andorra,Escaldes-Engordany,42.5085,1.5385
5713,Estonia,Jõgevamaa,58.7467,26.3939
5714,Serbia,Gornji Milanovac,44.0245,20.4586
5715,Algeria,Relizane,35.7373,0.556
5716,Slovenia,Žalec,46.2536,15.1675
5717,United Kingdom,Denbighshire,53.1167,-3.3
5718,Japan,Nara,34.6833,135.8333
5719,Philippines,Bukidnon,8.1575,125.1278
5720,Slovenia,Litija,46.0586,14.8225
5721,Serbia,Bajina Bašta,43.9709,19.5655
5722,Malta,Imqabba,35.8461,14.4672
5723,United Kingdom,Wolverhampton,52.5833,-2.1333
5725,Malta,San Pawl il-Baħar,35.9483,14.4006
5726,Ireland,Westmeath,53.5333,-7.35
5727,Slovenia,Krško,45.9531,15.4894
5729,Slovenia,Jesenice,46.4306,14.0669
5730,Slovenia,Radovljica,46.3444,14.1744
5732,Malta,Marsaxlokk,35.8419,14.5431
5733,Slovenia,Prevalje,46.5469,14.9208
5734,Namibia,Omusati,-17.5,14.9833
5735,Estonia,Saaremaa,58.2481,22.5039
5736,Solomon Islands,Choiseul,-6.7111,156.3972
5737,Greece,Dytikí Makedonía,40.3007,21.789
5738,Malta,Għaxaq,35.8489,14.5167
5739,Malta,Birżebbuġa,35.8258,14.5269
5740,Malta,Żurrieq,35.8311,14.4742
5741,Malta,Naxxar,35.9136,14.4436
5742,Macedonia,Sopište,41.9547,21.4275
5743,Slovenia,Trbovlje,46.155,15.0533
5745,Latvia,Jēkabpils Novads,56.4833,25.85
5746,Ireland,Longford,53.7333,-7.8
5748,Switzerland,Schaffhausen,47.6973,8.6349
5749,Qatar,Ar Rayyān,25.2919,51.4244
5751,Slovenia,Ivančna Gorica,45.9383,14.8044
5752,United Kingdom,Bury,53.6,-2.3
5753,Slovenia,Rogaška Slatina,46.2375,15.6397
5754,Uganda,Lyantonde,-0.4031,31.1572
5755,United Kingdom,East Renfrewshire,55.8,-4.2833
5756,Philippines,Zamboanga Sibugay,7.7844,122.5861
5757,Algeria,Aïn Temouchent,35.2975,-1.1404
5759,San Marino,Serravalle,43.9683,12.4811
5760,Estonia,Võrumaa,57.8339,27.0194
5761,Yemen,‘Amrān,15.6594,43.9439
5762,Lebanon,Aakkâr,34.5428,36.0797
5763,Zimbabwe,Mashonaland East,-18.1853,31.5519
5764,Ireland,Mayo,53.85,-9.3
5765,Estonia,Põlvamaa,58.0603,27.0694
5767,Slovenia,Laško,46.1519,15.2364
5769,United Kingdom,Bedford,52.1333,-0.45
5770,Moldova,Bender,46.8316,29.4777
5771,Malawi,Chikwawa,-16.042,34.8019
5772,United Kingdom,Rutland,52.6667,-0.7333
5773,Philippines,Isabela,17.1485,121.8892
5774,Hungary,Dunaújváros,46.9661,18.9386
5775,Malawi,Kasungu,-13.0364,33.4822
5776,Malta,Safi,35.8331,14.4847
5777,Malaysia,Labuan,5.2803,115.2475
5778,Turkey,Yalova,40.655,29.2769
5779,Serbia,Požega,43.8459,20.0368
5780,United Kingdom,Sandwell,52.5,-2.0167
5781,United Kingdom,West Lothian,55.8833,-3.5333
